Order ID,Customer ID,Product ID,Order Date,Fulfillment Status
5535,4642,1160,2024-08-15 01:40:55.793703,On Time
5536,4587,1247,2024-07-22 01:40:55.793707,On Time
5537,4554,1369,2024-08-04 01:40:55.793711,On Time
5538,4107,1429,2024-07-18 01:40:55.793715,On Time
5539,4542,1161,2024-07-18 01:40:55.793719,On Time
5540,4979,1032,2024-07-27 01:40:55.793722,On Time
5541,4589,1082,2024-08-10 01:40:55.793726,On Time
5542,4510,1321,2024-08-04 01:40:55.793730,On Time
5543,4193,1380,2024-08-11 01:40:55.793733,On Time
5544,4444,1149,2024-08-10 01:40:55.793737,On Time
5545,4862,1267,2024-07-28 01:40:55.793741,On Time
5546,4067,1339,2024-07-29 01:40:55.793745,On Time
5547,4582,1420,2024-07-23 01:40:55.793749,On Time
5548,4529,1224,2024-08-13 01:40:55.793752,On Time
5549,4015,1439,2024-08-12 01:40:55.793756,On Time
5550,4011,1117,2024-08-08 01:40:55.793760,On Time
5551,4133,1030,2024-08-03 01:40:55.793764,Delayed
5552,4509,1225,2024-08-02 01:40:55.793767,On Time
5553,4447,1429,2024-08-12 01:40:55.793771,On Time
5554,4007,1143,2024-07-20 01:40:55.793775,On Time
5555,4621,1465,2024-07-28 01:40:55.793780,On Time
5556,4152,1161,2024-08-15 01:40:55.793784,On Time
5557,4086,1477,2024-08-11 01:40:55.793787,On Time
5558,4773,1439,2024-08-09 01:40:55.793791,On Time
5559,4056,1242,2024-07-25 01:40:55.793795,On Time
5560,4105,1207,2024-07-20 01:40:55.793799,On Time
5561,4770,1424,2024-08-10 01:40:55.793803,On Time
5562,4464,1245,2024-07-31 01:40:55.793806,On Time
5563,4718,1180,2024-07-25 01:40:55.793810,On Time
5564,4684,1058,2024-07-29 01:40:55.793814,On Time
5565,4554,1409,2024-08-06 01:40:55.793818,Delayed
5566,4433,1112,2024-07-30 01:40:55.793822,On Time
5567,4351,1401,2024-08-13 01:40:55.793826,On Time
5568,4105,1246,2024-07-26 01:40:55.793830,Delayed
5569,4484,1363,2024-08-14 01:40:55.793833,On Time
5570,4590,1406,2024-08-11 01:40:55.793837,On Time
5571,4348,1494,2024-08-12 01:40:55.793841,On Time
5572,4040,1268,2024-08-07 01:40:55.793844,On Time
5573,4973,1038,2024-08-12 01:40:55.793848,On Time
5574,4426,1163,2024-07-18 01:40:55.793852,On Time
5575,4775,1034,2024-07-18 01:40:55.793855,Delayed
5576,4809,1279,2024-07-18 01:40:55.793859,On Time
5577,4018,1103,2024-07-19 01:40:55.793863,On Time
5578,4934,1017,2024-08-04 01:40:55.793867,On Time
5579,4131,1118,2024-07-28 01:40:55.793870,On Time
5580,4957,1293,2024-08-07 01:40:55.793874,On Time
5581,4378,1193,2024-08-03 01:40:55.793878,On Time
5582,4107,1411,2024-07-27 01:40:55.793882,On Time
5583,4708,1078,2024-07-25 01:40:55.793885,On Time
5584,4253,1346,2024-08-10 01:40:55.793889,On Time
5585,4429,1255,2024-08-12 01:40:55.793893,On Time
5586,4638,1079,2024-07-20 01:40:55.793897,On Time
5587,4555,1416,2024-08-02 01:40:55.793900,On Time
5588,4973,1289,2024-07-22 01:40:55.793904,On Time
5589,4217,1026,2024-08-01 01:40:55.793908,On Time
5590,4637,1497,2024-08-07 01:40:55.793911,Delayed
5591,4506,1245,2024-08-09 01:40:55.793915,On Time
5592,4879,1136,2024-08-16 01:40:55.793919,On Time
5593,4846,1064,2024-08-12 01:40:55.793922,On Time
5594,4516,1461,2024-08-14 01:40:55.793926,On Time
5595,4938,1145,2024-08-13 01:40:55.793930,On Time
5596,4083,1297,2024-07-30 01:40:55.793934,On Time
5597,4501,1006,2024-08-06 01:40:55.793937,On Time
5598,4342,1116,2024-08-08 01:40:55.793941,Delayed
5599,4232,1170,2024-07-29 01:40:55.793945,On Time
5600,4614,1174,2024-08-11 01:40:55.793948,Delayed
5601,4188,1470,2024-08-02 01:40:55.793952,On Time
5602,4476,1283,2024-08-05 01:40:55.793956,On Time
5603,4910,1330,2024-07-26 01:40:55.793959,On Time
5604,4280,1254,2024-08-11 01:40:55.793963,On Time
5605,4373,1183,2024-08-15 01:40:55.793967,On Time
5606,4847,1329,2024-07-31 01:40:55.793970,On Time
5607,4082,1326,2024-07-24 01:40:55.793974,Delayed
5608,4601,1221,2024-08-02 01:40:55.793978,On Time
5609,4867,1019,2024-07-22 01:40:55.793982,On Time
5610,4015,1157,2024-07-29 01:40:55.793985,Delayed
5611,4645,1293,2024-08-13 01:40:55.793989,Delayed
5612,4121,1044,2024-08-04 01:40:55.793993,On Time
5613,4543,1091,2024-08-12 01:40:55.793997,On Time
5614,4093,1005,2024-08-11 01:40:55.794000,On Time
5615,4182,1358,2024-08-09 01:40:55.794004,Delayed
5616,4739,1325,2024-07-21 01:40:55.794008,On Time
5617,4850,1200,2024-08-15 01:40:55.794011,On Time
5618,4290,1313,2024-08-15 01:40:55.794015,On Time
5619,4971,1195,2024-08-16 01:40:55.794019,On Time
5620,4035,1395,2024-08-10 01:40:55.794022,On Time
5621,4959,1106,2024-08-06 01:40:55.794026,On Time
5622,4698,1232,2024-08-08 01:40:55.794030,On Time
5623,4662,1094,2024-07-18 01:40:55.794033,On Time
5624,4594,1187,2024-07-24 01:40:55.794037,Delayed
5625,4965,1137,2024-08-11 01:40:55.794041,On Time
5626,4527,1495,2024-08-15 01:40:55.794044,On Time
5627,4865,1282,2024-07-27 01:40:55.794048,On Time
5628,4997,1423,2024-08-13 01:40:55.794052,On Time
5629,4748,1145,2024-08-10 01:40:55.794056,Delayed
5630,4025,1272,2024-08-09 01:40:55.794059,On Time
5631,4353,1299,2024-07-25 01:40:55.794063,On Time
5632,4971,1132,2024-08-03 01:40:55.794067,On Time
5633,4959,1439,2024-07-26 01:40:55.794071,On Time
5634,4256,1021,2024-08-08 01:40:55.794074,On Time
5635,4767,1287,2024-08-08 01:40:55.794078,On Time
5636,4773,1347,2024-08-10 01:40:55.794082,On Time
5637,4367,1107,2024-08-07 01:40:55.794085,On Time
5638,4257,1180,2024-08-07 01:40:55.794089,On Time
5639,4081,1403,2024-07-26 01:40:55.794094,On Time
5640,4291,1200,2024-07-19 01:40:55.794098,Delayed
5641,4338,1413,2024-08-07 01:40:55.794102,On Time
5642,4100,1104,2024-07-21 01:40:55.794106,On Time
5643,4122,1245,2024-07-20 01:40:55.794110,On Time
5644,4585,1340,2024-08-13 01:40:55.794114,Delayed
5645,4094,1375,2024-07-31 01:40:55.794117,Delayed
5646,4910,1031,2024-08-11 01:40:55.794121,On Time
5647,4540,1372,2024-07-19 01:40:55.794125,On Time
5648,4586,1066,2024-08-13 01:40:55.794129,On Time
5649,4946,1470,2024-07-19 01:40:55.794132,On Time
5650,4694,1355,2024-07-19 01:40:55.794136,On Time
5651,4166,1198,2024-08-08 01:40:55.794140,On Time
5652,4182,1197,2024-08-13 01:40:55.794143,On Time
5653,4486,1291,2024-07-30 01:40:55.794147,On Time
5654,4053,1055,2024-07-19 01:40:55.794151,Delayed
5655,4662,1091,2024-07-21 01:40:55.794155,On Time
5656,4150,1493,2024-07-26 01:40:55.794158,On Time
5657,4685,1490,2024-08-10 01:40:55.794162,On Time
5658,4375,1434,2024-08-08 01:40:55.794166,On Time
5659,4812,1024,2024-07-26 01:40:55.794170,On Time
5660,4676,1360,2024-08-12 01:40:55.794173,Delayed
5661,4873,1390,2024-08-03 01:40:55.794177,On Time
5662,4029,1287,2024-07-23 01:40:55.794181,Delayed
5663,4494,1239,2024-07-23 01:40:55.794185,On Time
5664,4971,1153,2024-08-02 01:40:55.794188,On Time
5665,4089,1290,2024-07-29 01:40:55.794192,On Time
5666,4411,1234,2024-08-11 01:40:55.794196,On Time
5667,4133,1157,2024-07-19 01:40:55.794200,On Time
5668,4066,1265,2024-07-18 01:40:55.794203,On Time
5669,4282,1372,2024-07-28 01:40:55.794207,On Time
5670,4025,1188,2024-08-05 01:40:55.794211,On Time
5671,4444,1353,2024-08-01 01:40:55.794214,On Time
5672,4431,1367,2024-07-19 01:40:55.794218,On Time
5673,4677,1346,2024-08-08 01:40:55.794222,On Time
5674,4487,1137,2024-07-22 01:40:55.794226,On Time
5675,4851,1010,2024-08-01 01:40:55.794229,On Time
5676,4299,1027,2024-07-26 01:40:55.794233,On Time
5677,4016,1199,2024-08-12 01:40:55.794237,On Time
5678,4041,1109,2024-08-08 01:40:55.794240,On Time
5679,4872,1244,2024-08-15 01:40:55.794244,On Time
5680,4001,1119,2024-08-10 01:40:55.794248,On Time
5681,4141,1088,2024-07-19 01:40:55.794251,On Time
5682,4770,1171,2024-07-30 01:40:55.794255,On Time
5683,4561,1416,2024-08-13 01:40:55.794259,On Time
5684,4189,1157,2024-08-01 01:40:55.794263,On Time
5685,4418,1464,2024-07-18 01:40:55.794266,On Time
5686,4204,1325,2024-08-12 01:40:55.794270,On Time
5687,4126,1352,2024-07-22 01:40:55.794274,On Time
5688,4936,1214,2024-08-09 01:40:55.794277,On Time
5689,4588,1078,2024-07-29 01:40:55.794281,Delayed
5690,4236,1153,2024-07-26 01:40:55.794285,On Time
5691,4707,1447,2024-07-22 01:40:55.794289,Delayed
5692,4412,1061,2024-08-13 01:40:55.794292,On Time
5693,4725,1097,2024-08-01 01:40:55.794296,On Time
5694,4385,1473,2024-07-29 01:40:55.794300,On Time
5695,4666,1197,2024-07-24 01:40:55.794304,On Time
5696,4293,1411,2024-08-12 01:40:55.794307,On Time
5697,4994,1101,2024-08-01 01:40:55.794311,Delayed
5698,4257,1054,2024-08-16 01:40:55.794315,On Time
5699,4227,1250,2024-07-24 01:40:55.794319,On Time
5700,4337,1246,2024-07-21 01:40:55.794322,On Time
5701,4857,1404,2024-08-03 01:40:55.794326,On Time
5702,4697,1323,2024-08-06 01:40:55.794330,On Time
5703,4536,1497,2024-07-18 01:40:55.794333,Delayed
5704,4854,1086,2024-07-31 01:40:55.794337,On Time
5705,4410,1198,2024-08-12 01:40:55.794341,On Time
5706,4174,1415,2024-08-02 01:40:55.794345,On Time
5707,4145,1389,2024-08-12 01:40:55.794348,On Time
5708,4989,1027,2024-08-10 01:40:55.794352,On Time
5709,4060,1223,2024-07-30 01:40:55.794356,On Time
5710,4916,1400,2024-07-26 01:40:55.794360,On Time
5711,4582,1268,2024-07-31 01:40:55.794363,On Time
5712,4525,1218,2024-08-13 01:40:55.794367,Delayed
5713,4771,1167,2024-08-13 01:40:55.794371,On Time
5714,4684,1438,2024-08-16 01:40:55.794375,On Time
5715,4562,1495,2024-07-30 01:40:55.794378,On Time
5716,4611,1363,2024-07-26 01:40:55.794382,On Time
5717,4064,1123,2024-08-03 01:40:55.794386,On Time
5718,4249,1074,2024-08-10 01:40:55.794390,On Time
5719,4983,1281,2024-08-07 01:40:55.794393,On Time
5720,4675,1346,2024-07-27 01:40:55.794397,On Time
5721,4390,1311,2024-07-19 01:40:55.794401,On Time
5722,4288,1196,2024-08-16 01:40:55.794404,On Time
5723,4568,1490,2024-08-11 01:40:55.794410,On Time
5724,4937,1183,2024-07-29 01:40:55.794414,On Time
5725,4084,1347,2024-07-18 01:40:55.794418,On Time
5726,4807,1419,2024-07-30 01:40:55.794421,On Time
5727,4505,1280,2024-08-13 01:40:55.794425,On Time
5728,4699,1096,2024-07-29 01:40:55.794429,On Time
5729,4825,1451,2024-07-19 01:40:55.794433,On Time
5730,4933,1457,2024-08-05 01:40:55.794436,On Time
5731,4576,1076,2024-07-23 01:40:55.794440,On Time
5732,4088,1238,2024-07-28 01:40:55.794444,On Time
5733,4473,1483,2024-08-14 01:40:55.794448,On Time
5734,4936,1228,2024-08-06 01:40:55.794452,On Time
5735,4586,1074,2024-07-29 01:40:55.794455,On Time
5736,4575,1314,2024-08-05 01:40:55.794459,On Time
5737,4151,1443,2024-07-29 01:40:55.794463,On Time
5738,4851,1206,2024-08-05 01:40:55.794467,On Time
5739,4816,1042,2024-08-16 01:40:55.794470,On Time
5740,4818,1488,2024-08-06 01:40:55.794474,On Time
5741,4315,1448,2024-08-01 01:40:55.794478,On Time
5742,4866,1492,2024-07-31 01:40:55.794482,On Time
5743,4120,1143,2024-07-19 01:40:55.794485,On Time
5744,4751,1136,2024-08-05 01:40:55.794489,On Time
5745,4850,1464,2024-08-04 01:40:55.794493,Delayed
5746,4349,1164,2024-07-18 01:40:55.794497,On Time
5747,4062,1055,2024-07-30 01:40:55.794500,On Time
5748,4398,1414,2024-08-06 01:40:55.794504,Delayed
5749,4718,1380,2024-08-15 01:40:55.794508,On Time
5750,4666,1302,2024-08-11 01:40:55.794512,On Time
5751,4035,1067,2024-08-09 01:40:55.794516,On Time
5752,4526,1313,2024-07-19 01:40:55.794519,On Time
5753,4219,1275,2024-07-18 01:40:55.794523,On Time
5754,4546,1234,2024-08-08 01:40:55.794527,Delayed
5755,4895,1225,2024-08-16 01:40:55.794531,On Time
5756,4850,1204,2024-08-08 01:40:55.794535,Delayed
5757,4697,1161,2024-08-01 01:40:55.794538,On Time
5758,4242,1062,2024-08-15 01:40:55.794542,On Time
5759,4474,1309,2024-08-10 01:40:55.794546,On Time
5760,4374,1263,2024-08-15 01:40:55.794550,On Time
5761,4182,1115,2024-08-01 01:40:55.794553,On Time
5762,4753,1490,2024-08-01 01:40:55.794557,Delayed
5763,4944,1138,2024-07-24 01:40:55.794561,On Time
5764,4565,1491,2024-08-03 01:40:55.794564,Delayed
5765,4363,1487,2024-08-05 01:40:55.794568,On Time
5766,4101,1173,2024-07-22 01:40:55.794572,On Time
5767,4478,1012,2024-08-07 01:40:55.794576,On Time
5768,4839,1485,2024-08-05 01:40:55.794580,On Time
5769,4489,1367,2024-07-27 01:40:55.794584,On Time
5770,4721,1426,2024-07-18 01:40:55.794587,On Time
5771,4158,1481,2024-08-10 01:40:55.794591,On Time
5772,4452,1214,2024-07-28 01:40:55.794595,Delayed
5773,4655,1084,2024-07-25 01:40:55.794599,On Time
5774,4404,1027,2024-07-25 01:40:55.794603,On Time
5775,4989,1365,2024-08-08 01:40:55.794606,On Time
5776,4367,1474,2024-07-25 01:40:55.794610,On Time
5777,4896,1242,2024-08-05 01:40:55.794614,On Time
5778,4292,1361,2024-07-26 01:40:55.794618,On Time
5779,4932,1320,2024-08-12 01:40:55.794622,On Time
5780,4226,1296,2024-08-02 01:40:55.794625,On Time
5781,4448,1426,2024-08-12 01:40:55.794629,On Time
5782,4010,1063,2024-08-07 01:40:55.794633,On Time
5783,4934,1289,2024-08-03 01:40:55.794636,On Time
5784,4094,1058,2024-08-01 01:40:55.794640,On Time
5785,4835,1006,2024-08-06 01:40:55.794644,On Time
5786,4079,1091,2024-07-24 01:40:55.794648,On Time
5787,4136,1282,2024-08-06 01:40:55.794651,Delayed
5788,4770,1161,2024-07-19 01:40:55.794655,On Time
5789,4747,1237,2024-07-28 01:40:55.794659,On Time
5790,4238,1210,2024-07-23 01:40:55.794663,On Time
5791,4203,1261,2024-07-22 01:40:55.794667,On Time
5792,4426,1070,2024-08-06 01:40:55.794670,On Time
5793,4143,1101,2024-08-12 01:40:55.794674,On Time
5794,4899,1436,2024-08-16 01:40:55.794678,On Time
5795,4341,1018,2024-07-19 01:40:55.794682,On Time
5796,4093,1051,2024-08-11 01:40:55.794685,On Time
5797,4177,1256,2024-07-24 01:40:55.794689,Delayed
5798,4742,1500,2024-08-10 01:40:55.794693,On Time
5799,4875,1269,2024-07-20 01:40:55.794697,On Time
5800,4839,1013,2024-07-25 01:40:55.794700,On Time
5801,4749,1130,2024-08-08 01:40:55.794704,On Time
5802,4973,1307,2024-08-09 01:40:55.794708,On Time
5803,4629,1230,2024-08-03 01:40:55.794712,On Time
5804,4967,1313,2024-08-02 01:40:55.794715,On Time
5805,4624,1371,2024-07-26 01:40:55.794719,On Time
5806,4844,1385,2024-08-06 01:40:55.794723,On Time
5807,4279,1216,2024-08-11 01:40:55.794728,Delayed
5808,4023,1263,2024-08-08 01:40:55.794732,On Time
5809,4023,1267,2024-07-26 01:40:55.794736,On Time
5810,4626,1496,2024-07-22 01:40:55.794740,On Time
5811,4355,1202,2024-08-16 01:40:55.794743,On Time
5812,4656,1433,2024-07-19 01:40:55.794747,On Time
5813,4254,1214,2024-07-24 01:40:55.794751,On Time
5814,4669,1249,2024-08-03 01:40:55.794755,Delayed
5815,4665,1348,2024-07-22 01:40:55.794758,On Time
5816,4823,1056,2024-08-06 01:40:55.794762,On Time
5817,4436,1375,2024-08-07 01:40:55.794766,On Time
5818,4844,1337,2024-07-20 01:40:55.794770,Delayed
5819,4430,1231,2024-08-13 01:40:55.794773,Delayed
5820,4810,1348,2024-07-27 01:40:55.794777,On Time
5821,4971,1378,2024-08-08 01:40:55.794781,On Time
5822,4776,1382,2024-08-15 01:40:55.794785,On Time
5823,4550,1423,2024-08-16 01:40:55.794788,On Time
5824,4467,1463,2024-07-27 01:40:55.794792,On Time
5825,4470,1428,2024-08-12 01:40:55.794796,Delayed
5826,4349,1045,2024-07-19 01:40:55.794799,On Time
5827,4264,1075,2024-08-12 01:40:55.794803,Delayed
5828,4694,1499,2024-07-25 01:40:55.794807,On Time
5829,4417,1374,2024-07-30 01:40:55.794811,On Time
5830,4382,1030,2024-07-23 01:40:55.794814,On Time
5831,4641,1230,2024-08-06 01:40:55.794818,On Time
5832,4419,1028,2024-08-05 01:40:55.794822,On Time
5833,4371,1285,2024-08-06 01:40:55.794826,On Time
5834,4748,1471,2024-08-04 01:40:55.794830,On Time
5835,4358,1488,2024-08-09 01:40:55.794834,On Time
5836,4733,1341,2024-08-14 01:40:55.794837,On Time
5837,4639,1097,2024-07-26 01:40:55.794841,On Time
5838,4158,1118,2024-08-07 01:40:55.794845,On Time
5839,4967,1205,2024-08-16 01:40:55.794849,On Time
5840,4581,1442,2024-07-24 01:40:55.794852,On Time
5841,4010,1414,2024-07-18 01:40:55.794856,On Time
5842,4136,1123,2024-08-14 01:40:55.794860,On Time
5843,4339,1050,2024-08-11 01:40:55.794864,On Time
5844,4365,1068,2024-08-02 01:40:55.794867,On Time
5845,4607,1432,2024-07-31 01:40:55.794871,On Time
5846,4846,1332,2024-07-23 01:40:55.794875,On Time
5847,4622,1279,2024-08-06 01:40:55.794878,On Time
5848,4768,1330,2024-07-21 01:40:55.794882,On Time
5849,4474,1312,2024-07-27 01:40:55.794886,On Time
5850,4360,1477,2024-07-26 01:40:55.794890,Delayed
5851,4035,1493,2024-08-16 01:40:55.794893,On Time
5852,4112,1018,2024-08-09 01:40:55.794897,On Time
5853,4618,1151,2024-08-14 01:40:55.794901,Delayed
5854,4174,1199,2024-08-11 01:40:55.794904,Delayed
5855,4405,1080,2024-08-02 01:40:55.794908,On Time
5856,4748,1360,2024-07-21 01:40:55.794912,Delayed
5857,4729,1020,2024-08-05 01:40:55.794916,On Time
5858,4144,1091,2024-07-30 01:40:55.794919,On Time
5859,4848,1344,2024-08-12 01:40:55.794923,On Time
5860,4854,1364,2024-07-22 01:40:55.794927,On Time
5861,4428,1316,2024-08-08 01:40:55.794931,On Time
5862,4056,1464,2024-08-14 01:40:55.794934,On Time
5863,4967,1371,2024-07-19 01:40:55.794938,On Time
5864,4415,1341,2024-08-16 01:40:55.794942,On Time
5865,4663,1434,2024-07-28 01:40:55.794945,On Time
5866,4929,1182,2024-08-11 01:40:55.794949,On Time
5867,4882,1430,2024-07-28 01:40:55.794953,On Time
5868,4147,1173,2024-08-04 01:40:55.794956,On Time
5869,4523,1223,2024-07-31 01:40:55.794960,Delayed
5870,4478,1172,2024-07-21 01:40:55.794964,On Time
5871,4768,1354,2024-07-22 01:40:55.794968,On Time
5872,4347,1001,2024-07-29 01:40:55.794971,On Time
5873,4972,1208,2024-07-24 01:40:55.794975,On Time
5874,4539,1363,2024-08-10 01:40:55.794979,Delayed
5875,4926,1224,2024-08-06 01:40:55.794983,On Time
5876,4465,1349,2024-08-01 01:40:55.794986,On Time
5877,4841,1392,2024-08-04 01:40:55.794990,On Time
5878,4009,1222,2024-07-24 01:40:55.794994,On Time
5879,4675,1270,2024-08-07 01:40:55.794997,On Time
5880,4861,1347,2024-08-06 01:40:55.795001,On Time
5881,4679,1231,2024-07-27 01:40:55.795005,On Time
5882,4128,1069,2024-08-06 01:40:55.795009,On Time
5883,4361,1110,2024-07-20 01:40:55.795012,Delayed
5884,4897,1228,2024-08-12 01:40:55.795016,On Time
5885,4357,1098,2024-08-04 01:40:55.795020,On Time
5886,4510,1431,2024-07-24 01:40:55.795024,On Time
5887,4539,1010,2024-08-16 01:40:55.795028,On Time
5888,4143,1327,2024-08-05 01:40:55.795031,On Time
5889,4379,1166,2024-07-25 01:40:55.795035,On Time
5890,4828,1036,2024-08-15 01:40:55.795039,Delayed
5891,4483,1271,2024-08-08 01:40:55.795044,On Time
5892,4673,1147,2024-07-28 01:40:55.795048,On Time
5893,4052,1309,2024-07-27 01:40:55.795051,On Time
5894,4232,1416,2024-08-16 01:40:55.795055,On Time
5895,4613,1398,2024-08-05 01:40:55.795059,On Time
5896,4725,1373,2024-07-24 01:40:55.795063,On Time
5897,4698,1198,2024-07-30 01:40:55.795066,On Time
5898,4511,1340,2024-07-28 01:40:55.795070,On Time
5899,4004,1430,2024-08-11 01:40:55.795074,On Time
5900,4637,1173,2024-08-14 01:40:55.795078,On Time
5901,4288,1078,2024-07-19 01:40:55.795081,On Time
5902,4655,1319,2024-07-21 01:40:55.795085,On Time
5903,4258,1245,2024-07-18 01:40:55.795089,On Time
5904,4992,1242,2024-08-09 01:40:55.795092,On Time
5905,4545,1182,2024-08-03 01:40:55.795096,On Time
5906,4381,1412,2024-08-03 01:40:55.795100,Delayed
5907,4759,1281,2024-07-23 01:40:55.795103,On Time
5908,4626,1162,2024-08-01 01:40:55.795107,On Time
5909,4994,1133,2024-07-21 01:40:55.795111,On Time
5910,4140,1439,2024-07-24 01:40:55.795115,Delayed
5911,4971,1250,2024-07-21 01:40:55.795119,On Time
5912,4505,1301,2024-08-08 01:40:55.795122,On Time
5913,4499,1077,2024-07-21 01:40:55.795126,On Time
5914,4306,1284,2024-07-26 01:40:55.795130,Delayed
5915,4397,1334,2024-08-16 01:40:55.795133,On Time
5916,4835,1079,2024-07-31 01:40:55.795137,Delayed
5917,4774,1066,2024-07-22 01:40:55.795141,On Time
5918,4144,1455,2024-07-21 01:40:55.795145,On Time
5919,4536,1024,2024-08-13 01:40:55.795148,On Time
5920,4382,1263,2024-08-12 01:40:55.795152,On Time
5921,4307,1229,2024-08-11 01:40:55.795156,On Time
5922,4925,1187,2024-08-14 01:40:55.795159,Delayed
5923,4271,1196,2024-08-02 01:40:55.795163,On Time
5924,4235,1260,2024-08-08 01:40:55.795167,On Time
5925,4438,1308,2024-08-06 01:40:55.795171,On Time
5926,4320,1132,2024-08-02 01:40:55.795174,On Time
5927,4661,1317,2024-08-14 01:40:55.795178,On Time
5928,4105,1359,2024-07-31 01:40:55.795182,On Time
5929,4255,1237,2024-08-07 01:40:55.795185,On Time
5930,4390,1325,2024-07-29 01:40:55.795189,On Time
5931,4052,1316,2024-08-03 01:40:55.795193,On Time
5932,4533,1287,2024-07-19 01:40:55.795197,On Time
5933,4485,1267,2024-07-29 01:40:55.795200,On Time
5934,4223,1327,2024-07-19 01:40:55.795204,On Time
5935,4829,1487,2024-08-06 01:40:55.795208,On Time
5936,4052,1160,2024-08-04 01:40:55.795212,Delayed
5937,4834,1176,2024-08-07 01:40:55.795215,On Time
5938,4422,1121,2024-08-13 01:40:55.795219,On Time
5939,4727,1225,2024-07-22 01:40:55.795223,On Time
5940,4185,1425,2024-08-08 01:40:55.795226,On Time
5941,4919,1064,2024-07-29 01:40:55.795230,On Time
5942,4294,1409,2024-07-18 01:40:55.795234,On Time
5943,4976,1438,2024-07-25 01:40:55.795238,On Time
5944,4277,1026,2024-08-12 01:40:55.795241,On Time
5945,4763,1347,2024-08-06 01:40:55.795245,On Time
5946,4952,1478,2024-07-18 01:40:55.795249,On Time
5947,4305,1247,2024-07-31 01:40:55.795252,Delayed
5948,4944,1326,2024-08-05 01:40:55.795256,On Time
5949,4749,1461,2024-07-24 01:40:55.795260,On Time
5950,4298,1004,2024-07-25 01:40:55.795264,On Time
5951,4075,1084,2024-08-02 01:40:55.795267,On Time
5952,4229,1229,2024-08-14 01:40:55.795271,On Time
5953,4740,1002,2024-08-09 01:40:55.795275,On Time
5954,4171,1134,2024-08-16 01:40:55.795279,On Time
5955,4015,1044,2024-08-08 01:40:55.795282,On Time
5956,4287,1108,2024-08-04 01:40:55.795286,On Time
5957,4176,1272,2024-07-18 01:40:55.795290,On Time
5958,4988,1141,2024-07-27 01:40:55.795293,On Time
5959,4193,1312,2024-07-23 01:40:55.795297,Delayed
5960,4867,1252,2024-07-18 01:40:55.795301,On Time
5961,4006,1122,2024-08-02 01:40:55.795305,On Time
5962,4827,1438,2024-08-04 01:40:55.795309,On Time
5963,4692,1428,2024-07-25 01:40:55.795312,On Time
5964,4719,1137,2024-07-27 01:40:55.795316,On Time
5965,4737,1487,2024-08-15 01:40:55.795320,On Time
5966,4257,1182,2024-08-01 01:40:55.795323,On Time
5967,4068,1096,2024-08-13 01:40:55.795327,Delayed
5968,4077,1455,2024-07-22 01:40:55.795331,On Time
5969,4602,1170,2024-07-21 01:40:55.795335,On Time
5970,4160,1121,2024-07-26 01:40:55.795338,On Time
5971,4260,1008,2024-07-26 01:40:55.795342,On Time
5972,4748,1049,2024-08-07 01:40:55.795346,On Time
5973,4328,1438,2024-07-28 01:40:55.795350,Delayed
5974,4861,1360,2024-08-05 01:40:55.795353,On Time
5975,4437,1206,2024-08-04 01:40:55.795359,On Time
5976,4142,1265,2024-08-09 01:40:55.795363,Delayed
5977,4688,1174,2024-08-03 01:40:55.795367,Delayed
5978,4014,1342,2024-08-01 01:40:55.795370,On Time
5979,4955,1007,2024-08-12 01:40:55.795374,On Time
5980,4447,1396,2024-08-13 01:40:55.795378,Delayed
5981,4488,1202,2024-08-09 01:40:55.795381,On Time
5982,4143,1162,2024-08-06 01:40:55.795385,Delayed
5983,4731,1141,2024-08-05 01:40:55.795389,Delayed
5984,4937,1500,2024-08-03 01:40:55.795392,Delayed
5985,4189,1240,2024-08-05 01:40:55.795396,Delayed
5986,4151,1499,2024-08-08 01:40:55.795400,On Time
5987,4495,1384,2024-07-21 01:40:55.795403,On Time
5988,4961,1421,2024-08-16 01:40:55.795407,Delayed
5989,4111,1259,2024-08-09 01:40:55.795411,On Time
5990,4156,1476,2024-08-16 01:40:55.795415,On Time
5991,4753,1284,2024-07-25 01:40:55.795418,On Time
5992,4900,1376,2024-08-12 01:40:55.795422,On Time
5993,4988,1101,2024-08-12 01:40:55.795426,On Time
5994,4832,1377,2024-08-01 01:40:55.795429,On Time
5995,4541,1443,2024-07-26 01:40:55.795433,On Time
5996,4017,1272,2024-08-04 01:40:55.795437,On Time
5997,4413,1042,2024-08-02 01:40:55.795440,On Time
5998,4054,1295,2024-08-16 01:40:55.795444,On Time
5999,4628,1297,2024-08-01 01:40:55.795448,On Time
6000,4662,1150,2024-07-30 01:40:55.795452,On Time
6001,4603,1243,2024-07-26 01:40:55.795455,On Time
6002,4106,1242,2024-08-03 01:40:55.795459,On Time
6003,4954,1480,2024-08-08 01:40:55.795463,On Time
6004,4453,1137,2024-07-20 01:40:55.795467,On Time
6005,4172,1173,2024-07-20 01:40:55.795470,On Time
6006,4192,1483,2024-07-26 01:40:55.795474,Delayed
6007,4845,1201,2024-07-23 01:40:55.795478,Delayed
6008,4437,1323,2024-08-13 01:40:55.795482,Delayed
6009,4063,1145,2024-07-21 01:40:55.795486,On Time
6010,4984,1169,2024-07-25 01:40:55.795489,On Time
6011,4086,1396,2024-07-23 01:40:55.795493,On Time
6012,4163,1459,2024-07-22 01:40:55.795497,On Time
6013,4647,1397,2024-07-20 01:40:55.795501,On Time
